tracer,oxygen,treatment,time,metabolite,isotope,mean,se
lac3,0.5%,None,72,FBP,M0,0.9932436147811983,0.0034595518822536234
lac3,0.5%,None,72,FBP,M1,1.9828193540114196e-19,9.292950625221502e-22
lac3,0.5%,None,72,FBP,M2,1.1763371910196168e-18,5.609146478805984e-21
lac3,0.5%,None,72,FBP,M3,0.05763883364482966,0.0038077201721206464
lac3,0.5%,None,72,FBP,M4,-5.660202431272977e-21,3.733900474492156e-22
lac3,0.5%,None,72,FBP,M5,-1.3464313345978176e-21,1.2040558646898671e-22
lac3,0.5%,None,72,FBP,M6,0,0
q5,21%,None,24,FBP,M0,1,0
q5,21%,None,24,FBP,M1,1.3949585956165526e-18,7.862576073492519e-35
q5,21%,None,24,FBP,M2,-6.281802397704819e-19,3.36720654669504e-19
q5,21%,None,24,FBP,M3,8.986847112841051e-21,1.063936034192535e-36
q5,21%,None,24,FBP,M4,9.03501810404587e-21,5.2163701345040256e-21
q5,21%,None,24,FBP,M5,3.5303621331172175e-23,3.393359899390661e-39
q5,21%,None,24,FBP,M6,0,0
q5,21%,None,48,FBP,M0,1,0
q5,21%,None,48,FBP,M1,2.2027012640302856e-18,5.869649913716607e-19
q5,21%,None,48,FBP,M2,-1.21135577230936e-18,0
q5,21%,None,48,FBP,M3,8.986847112841053e-21,8.687001342440092e-37
q5,21%,None,48,FBP,M4,5.4377537233321035e-56,8.600417686595854e-40
q5,21%,None,48,FBP,M5,3.530362133117217e-23,1.223493311335635e-38
q5,21%,None,48,FBP,M6,0,0
q5,21%,None,72,FBP,M0,1,0
q5,21%,None,72,FBP,M1,-2.9551642269239815e-37,1.2524330434635076e-37
q5,21%,None,72,FBP,M2,-6.931123317062767e-22,6.7051973594768655e-19
q5,21%,None,72,FBP,M3,-1.18345342715598e-37,1.472379267940204e-38
q5,21%,None,72,FBP,M4,1.9285454193178154e-39,4.3110908737974594e-40
q5,21%,None,72,FBP,M5,3.5303621331172187e-23,0
q5,21%,None,72,FBP,M6,0,0
q5,21%,DMSO,24,FBP,M0,1,0
q5,21%,DMSO,24,FBP,M1,1.3808034790230958e-18,4.371989521865611e-21
q5,21%,DMSO,24,FBP,M2,-5.487345499148845e-20,8.51148827354028e-36
q5,21%,DMSO,24,FBP,M3,8.986847112841053e-21,0
q5,21%,DMSO,24,FBP,M4,9.03501810404587e-21,9.03501810404587e-21
q5,21%,DMSO,24,FBP,M5,3.5303621331172187e-23,5.877471754111438e-39
q5,21%,DMSO,24,FBP,M6,0,0
q5,21%,DMSO,48,FBP,M0,1,0
q5,21%,DMSO,48,FBP,M1,-3.26739215893113e-37,2.1927637947223686e-37
q5,21%,DMSO,48,FBP,M2,4.0303021733509185e-21,4.088983545706537e-23
q5,21%,DMSO,48,FBP,M3,-1.169984221052808e-37,3.7958671745302965e-39
q5,21%,DMSO,48,FBP,M4,-9.03501810404587e-21,9.03501810404587e-21
q5,21%,DMSO,48,FBP,M5,3.53036213311722e-23,4.1560001335645896e-39
q5,21%,DMSO,48,FBP,M6,0,0
q5,21%,DMSO,72,FBP,M0,1,0
q5,21%,DMSO,72,FBP,M1,5.782411586589357e-19,5.782411586589357e-19
q5,21%,DMSO,72,FBP,M2,4.244605132011321e-21,8.403307237405017e-23
q5,21%,DMSO,72,FBP,M3,-1.0900873393953557e-37,1.1663108012064883e-38
q5,21%,DMSO,72,FBP,M4,2.204051907791789e-39,2.4489465642131e-40
q5,21%,DMSO,72,FBP,M5,3.530362133117219e-23,0
q5,21%,DMSO,72,FBP,M6,0,0
q5,21%,BAY,24,FBP,M0,1,0
q5,21%,BAY,24,FBP,M1,5.782411586589357e-19,5.782411586589357e-19
q5,21%,BAY,24,FBP,M2,-5.740952765432343e-19,5.781255824030775e-19
q5,21%,BAY,24,FBP,M3,-8.25601110460341e-38,8.418253814482524e-39
q5,21%,BAY,24,FBP,M4,1.0408022897905671e-39,1.8367099231598242e-40
q5,21%,BAY,24,FBP,M5,3.5303621331172216e-23,1.1754943508222875e-38
q5,21%,BAY,24,FBP,M6,0,0
q5,21%,BAY,48,FBP,M0,1,0
q5,21%,BAY,48,FBP,M1,-2.9514397873575744e-37,1.1479437019748901e-40
q5,21%,BAY,48,FBP,M2,5.8235915926016055e-19,5.782348435058453e-19
q5,21%,BAY,48,FBP,M3,-7.3101054941761e-38,7.408063356744621e-39
q5,21%,BAY,48,FBP,M4,-9.03501810404587e-21,9.03501810404587e-21
q5,21%,BAY,48,FBP,M5,3.5303621331172175e-23,9.293098813148628e-39
q5,21%,BAY,48,FBP,M6,0,0
q5,21%,BAY,72,FBP,M0,1,0
q5,21%,BAY,72,FBP,M1,5.782411586589357e-19,5.782411586589357e-19
q5,21%,BAY,72,FBP,M2,4.1237487677539865e-21,4.813839540669839e-23
q5,21%,BAY,72,FBP,M3,-1.129576602743292e-37,1.2244732821064797e-40
q5,21%,BAY,72,FBP,M4,-9.03501810404587e-21,9.03501810404587e-21
q5,21%,BAY,72,FBP,M5,3.53036213311722e-23,4.1560001335645896e-39
q5,21%,BAY,72,FBP,M6,0,0
q5,0.5%,None,24,FBP,M0,1,0
q5,0.5%,None,24,FBP,M1,1.3949585956165528e-18,1.3618381237664447e-34
q5,0.5%,None,24,FBP,M2,-1.21135577230936e-18,0
q5,0.5%,None,24,FBP,M3,8.986847112841051e-21,1.3735355139525512e-36
q5,0.5%,None,24,FBP,M4,-4.897893128426198e-40,6.122366410532747e-40
q5,0.5%,None,24,FBP,M5,3.530362133117217e-23,1.5364090400646836e-38
q5,0.5%,None,24,FBP,M6,0,0
q5,0.5%,None,48,FBP,M0,1,0
q5,0.5%,None,48,FBP,M1,1.3949585956165528e-18,9.442638579934155e-19
q5,0.5%,None,48,FBP,M2,-1.9823439838546076e-18,3.8549410577262383e-19
q5,0.5%,None,48,FBP,M3,8.986847112841051e-21,6.14263755741603e-37
q5,0.5%,None,48,FBP,M4,5.510129769479473e-40,4.0147041360319994e-40
q5,0.5%,None,48,FBP,M5,3.5303621331172163e-23,7.198403387596909e-39
q5,0.5%,None,48,FBP,M6,0,0
q5,0.5%,None,72,FBP,M0,1,0
q5,0.5%,None,72,FBP,M1,1.3949585956165528e-18,1.3618381237664447e-34
q5,0.5%,None,72,FBP,M2,-4.403675607641123e-19,3.8549410577262387e-19
q5,0.5%,None,72,FBP,M3,8.986847112841053e-21,6.14263755741603e-37
q5,0.5%,None,72,FBP,M4,-2.8571043249152818e-40,3.8935768829636946e-40
q5,0.5%,None,72,FBP,M5,1.164680884336906e-21,0
q5,0.5%,None,72,FBP,M6,0,0
glc2,21%,None,24,GLN,M0,0.9989930299861456,8.860109903842515e-4
glc2,21%,None,24,GLN,M1,7.567208551898454e-4,1.471400116689675e-4
glc2,21%,None,24,GLN,M2,-4.389594187343556e-20,4.3880125621760863e-20
glc2,21%,None,24,GLN,M3,8.430892208112658e-6,8.43089220811266e-6
glc2,21%,None,24,GLN,M4,2.7347054928393067e-4,6.367464716787436e-5
glc2,21%,None,24,GLN,M5,0.0011782047282631056,9.805911126480327e-4
glc2,21%,None,48,GLN,M0,0.9943607921735289,4.182823423369012e-4
glc2,21%,None,48,GLN,M1,0.0018987020792199329,2.2643129334894087e-4
glc2,21%,None,48,GLN,M2,0.002205773696933037,7.511592988520607e-4
glc2,21%,None,48,GLN,M3,6.176797966641232e-4,1.0422216947769921e-4
glc2,21%,None,48,GLN,M4,0.0012024712942464303,1.872256052164647e-4
glc2,21%,None,48,GLN,M5,6.356905959890678e-5,2.5088193650596668e-5
glc2,21%,None,72,GLN,M0,0.9888168979959635,9.085917030246258e-4
glc2,21%,None,72,GLN,M1,0.0021860247795421174,2.999926408599612e-4
glc2,21%,None,72,GLN,M2,0.003418479226891731,7.478638272301098e-4
glc2,21%,None,72,GLN,M3,8.622261539388067e-4,1.3957886076628403e-4
glc2,21%,None,72,GLN,M4,0.0018658753048769294,2.2552158618738857e-4
glc2,21%,None,72,GLN,M5,1.7640849890974827e-5,6.373498197645961e-6
glc2,21%,DMSO,24,GLN,M0,0.9996843313143418,2.128858132751654e-4
glc2,21%,DMSO,24,GLN,M1,0.0013271241546726625,5.146881144935141e-4
glc2,21%,DMSO,24,GLN,M2,7.225225001764361e-20,7.227973697329431e-20
glc2,21%,DMSO,24,GLN,M3,-8.801058017547562e-25,8.801058017547562e-25
glc2,21%,DMSO,24,GLN,M4,1.541884905955061e-4,6.85288176106478e-6
glc2,21%,DMSO,24,GLN,M5,3.1030972775364244e-4,2.777844540892049e-4
glc2,21%,DMSO,48,GLN,M0,0.9961458552735668,3.067102005138711e-5
glc2,21%,DMSO,48,GLN,M1,0.0023211377328564405,3.648715955541176e-4
glc2,21%,DMSO,48,GLN,M2,2.946152719083016e-4,1.7456164855680242e-4
glc2,21%,DMSO,48,GLN,M3,3.7779015529690275e-4,5.632199044904924e-6
glc2,21%,DMSO,48,GLN,M4,7.885517166136336e-4,1.0083251801777149e-4
glc2,21%,DMSO,48,GLN,M5,1.7821179319157148e-4,5.2987733550304774e-5
glc2,21%,DMSO,72,GLN,M0,0.9908170389027718,5.789454819330464e-4
glc2,21%,DMSO,72,GLN,M1,0.002760542235904593,1.4341725583454716e-4
glc2,21%,DMSO,72,GLN,M2,0.0030484477672990677,2.0796980443785803e-4
glc2,21%,DMSO,72,GLN,M3,9.466028072492095e-4,3.844352436570796e-5
glc2,21%,DMSO,72,GLN,M4,0.001865550764094646,6.203485329315843e-5
glc2,21%,DMSO,72,GLN,M5,5.62862883427757e-4,4.149599164178025e-4
glc2,21%,BAY,24,GLN,M0,1,0
glc2,21%,BAY,24,GLN,M1,8.32945809542326e-4,4.85780185557062e-5
glc2,21%,BAY,24,GLN,M2,-5.026666481001361e-23,5.1408417904075025e-25
glc2,21%,BAY,24,GLN,M3,-5.269660422191746e-25,7.338081997996693e-25
glc2,21%,BAY,24,GLN,M4,1.7067580541732902e-5,6.284780638021702e-6
glc2,21%,BAY,24,GLN,M5,1.5427921019738478e-4,8.536169060235734e-5
glc2,21%,BAY,48,GLN,M0,1,0
glc2,21%,BAY,48,GLN,M1,6.219270459912188e-4,1.4079918102299493e-5
glc2,21%,BAY,48,GLN,M2,1.4450642456555868e-19,1.445604081016875e-19
glc2,21%,BAY,48,GLN,M3,-1.8071292141428273e-20,1.2560536260463754e-24
glc2,21%,BAY,48,GLN,M4,1.4240840473298693e-4,5.174407238061059e-5
glc2,21%,BAY,48,GLN,M5,4.8151548548864306e-4,3.776880337824232e-4
glc2,21%,BAY,72,GLN,M0,1,0
glc2,21%,BAY,72,GLN,M1,6.328272515614014e-4,4.4568905136695884e-4
glc2,21%,BAY,72,GLN,M2,4.6957802649234636e-20,4.700993548895994e-20
glc2,21%,BAY,72,GLN,M3,-9.044202830116663e-24,9.044202830116663e-24
glc2,21%,BAY,72,GLN,M4,3.156216692597276e-4,6.570292516615219e-5
glc2,21%,BAY,72,GLN,M5,6.547227349957513e-5,5.5236539453445765e-5
glc2,0.5%,None,24,GLN,M0,0.9983879363312022,0.0011571380912975288
glc2,0.5%,None,24,GLN,M1,7.943803292875891e-4,2.9215476478877696e-5
glc2,0.5%,None,24,GLN,M2,-2.987009688012107e-20,5.953081723422183e-20
glc2,0.5%,None,24,GLN,M3,-2.7120519495343903e-24,2.71205194953439e-24
glc2,0.5%,None,24,GLN,M4,2.1537844497677126e-4,5.7041794701815535e-5
glc2,0.5%,None,24,GLN,M5,0.0020209871134058313,0.001251225831212889
glc2,0.5%,None,48,GLN,M0,0.9960320123093744,0.001248686693322837
glc2,0.5%,None,48,GLN,M1,7.588036005173218e-4,1.4430470143425204e-4
glc2,0.5%,None,48,GLN,M2,4.782912689910461e-5,4.782912689910461e-5
glc2,0.5%,None,48,GLN,M3,8.405732726428167e-6,4.444391556871941e-6
glc2,0.5%,None,48,GLN,M4,8.657100037688312e-4,2.1348303131229224e-5
glc2,0.5%,None,48,GLN,M5,0.002181548941721215,0.001378459570102307
glc2,0.5%,None,72,GLN,M0,0.9950383839817047,6.10250791427123e-4
glc2,0.5%,None,72,GLN,M1,0.0015848251303222066,3.0208498776382114e-4
glc2,0.5%,None,72,GLN,M2,0.0012939894001508458,4.720650352905383e-4
glc2,0.5%,None,72,GLN,M3,7.631138300817214e-5,1.8909287868166755e-5
glc2,0.5%,None,72,GLN,M4,0.0014195309109190435,5.253594781054942e-5
glc2,0.5%,None,72,GLN,M5,0.0019442877526487845,9.959845491543612e-4
glc6,21%,None,24,GLN,M0,0.995340176764411,3.320947264195961e-4
glc6,21%,None,24,GLN,M1,0.0021724492376311725,4.332321575724583e-4
glc6,21%,None,24,GLN,M2,0,0
glc6,21%,None,24,GLN,M3,6.123967212514725e-4,2.1134806644808533e-4
glc6,21%,None,24,GLN,M4,0.0011210474619743108,3.512943624579313e-5
glc6,21%,None,24,GLN,M5,6.717251820037918e-4,1.9358212657720938e-5
glc6,21%,None,48,GLN,M0,0.9929328190526777,0.0011236101246086532
glc6,21%,None,48,GLN,M1,0.0025502108264495757,7.942233041513838e-5
glc6,21%,None,48,GLN,M2,5.281209379626233e-6,5.281209379626232e-6
glc6,21%,None,48,GLN,M3,8.768862343879098e-4,1.9367743916176556e-4
glc6,21%,None,48,GLN,M4,0.00214061785555877,2.53190010606295e-4
glc6,21%,None,48,GLN,M5,0.0015873079963867726,3.002311876910616e-4
glc6,21%,None,72,GLN,M0,0.9963405933498154,9.892093210554379e-4
glc6,21%,None,72,GLN,M1,0.001376956548981647,4.19004068447037e-4
glc6,21%,None,72,GLN,M2,4.517509315998655e-21,4.517508788047215e-21
glc6,21%,None,72,GLN,M3,3.656822196166576e-4,9.251132094693821e-5
glc6,21%,None,72,GLN,M4,0.0017642029095756317,2.194185593147976e-4
glc6,21%,None,72,GLN,M5,0.0014069318373612452,1.9448258052421794e-4
glc6,21%,DMSO,24,GLN,M0,0.998769274881393,8.338050916880417e-4
glc6,21%,DMSO,24,GLN,M1,0.0017421973675384782,8.130958826320525e-4
glc6,21%,DMSO,24,GLN,M2,3.263922103461022e-26,3.263922103461022e-26
glc6,21%,DMSO,24,GLN,M3,1.8051342224686316e-4,2.5998116192052796e-5
glc6,21%,DMSO,24,GLN,M4,4.886446620728793e-4,6.92872521094792e-6
glc6,21%,DMSO,24,GLN,M5,2.7307656767262925e-4,2.4863671311922523e-5
glc6,21%,DMSO,48,GLN,M0,0.9963311653740613,9.204388088102088e-5
glc6,21%,DMSO,48,GLN,M1,0.0016217704075203036,1.1400675666788248e-4
glc6,21%,DMSO,48,GLN,M2,0,0
glc6,21%,DMSO,48,GLN,M3,5.810791874858415e-4,6.41185553991138e-5
glc6,21%,DMSO,48,GLN,M4,0.0015386548353418885,8.062011970795718e-5
glc6,21%,DMSO,48,GLN,M5,0.0014296811789811876,2.2059831293999183e-5
glc6,21%,DMSO,72,GLN,M0,0.9979816708089868,1.1717869235511323e-4
glc6,21%,DMSO,72,GLN,M1,0.0012934403977864902,3.0746413857971587e-4
glc6,21%,DMSO,72,GLN,M2,0,0
glc6,21%,DMSO,72,GLN,M3,2.451470918166676e-4,1.3338967843966714e-5
glc6,21%,DMSO,72,GLN,M4,0.00143482827804485,8.004265234328532e-5
glc6,21%,DMSO,72,GLN,M5,0.0012249143204675712,1.574474898179391e-4
glc6,21%,BAY,24,GLN,M0,1,0
glc6,21%,BAY,24,GLN,M1,0.001441462941028133,1.8041459950231815e-4
glc6,21%,BAY,24,GLN,M2,-3.39188793914137e-23,1.5229946554684266e-23
glc6,21%,BAY,24,GLN,M3,0,0
glc6,21%,BAY,24,GLN,M4,1.9349516596340338e-4,2.7247507664097563e-5
glc6,21%,BAY,24,GLN,M5,2.1958187820965457e-4,4.675466702815371e-5
glc6,21%,BAY,48,GLN,M0,1,0
glc6,21%,BAY,48,GLN,M1,3.62957375274557e-4,1.7339096496728768e-4
glc6,21%,BAY,48,GLN,M2,-1.940882919143223e-23,1.1159425196779608e-23
glc6,21%,BAY,48,GLN,M3,4.517509052022935e-21,4.517509052022935e-21
glc6,21%,BAY,48,GLN,M4,8.489308090885775e-4,4.0772478131482596e-5
glc6,21%,BAY,48,GLN,M5,0.001163420268383058,2.7359949079157163e-4
glc6,21%,BAY,72,GLN,M0,0.9992050393662789,7.949606337210868e-4
glc6,21%,BAY,72,GLN,M1,0.0023152482269729003,7.729130247074501e-4
glc6,21%,BAY,72,GLN,M2,-7.229423208802992e-20,7.226615335966782e-20
glc6,21%,BAY,72,GLN,M3,1.1714538877634901e-5,1.17145388776349e-5
glc6,21%,BAY,72,GLN,M4,0.0012022242240589869,3.428827065585021e-4
glc6,21%,BAY,72,GLN,M5,0.0011706778969754702,2.1754755091042883e-5
glc6,0.5%,None,24,GLN,M0,1,0
glc6,0.5%,None,24,GLN,M1,0.002277550128805675,1.440914435169712e-4
glc6,0.5%,None,24,GLN,M2,-9.168988711331839e-24,9.168988711331839e-24
glc6,0.5%,None,24,GLN,M3,0,0
glc6,0.5%,None,24,GLN,M4,1.908189857483853e-4,7.916452140435032e-6
glc6,0.5%,None,24,GLN,M5,4.932504792396335e-4,1.83428322282583e-4
glc6,0.5%,None,48,GLN,M0,0.9983994041920968,9.396983522986514e-4
glc6,0.5%,None,48,GLN,M1,0.0024219294392162053,2.1364273934261228e-4
glc6,0.5%,None,48,GLN,M2,-7.229107558980674e-20,7.229107558980673e-20
glc6,0.5%,None,48,GLN,M3,2.772211511368479e-4,1.8370555082364507e-4
glc6,0.5%,None,48,GLN,M4,5.571391582245926e-4,5.2543227555703665e-5
glc6,0.5%,None,48,GLN,M5,8.427902233195366e-4,2.4876158354951943e-4
glc6,0.5%,None,72,GLN,M0,0.9998347256590359,1.6527434096419433e-4
glc6,0.5%,None,72,GLN,M1,0.0011734197679535204,1.444649281101515e-4
glc6,0.5%,None,72,GLN,M2,4.816722282693116e-20,1.2748017913729634e-19
glc6,0.5%,None,72,GLN,M3,0,0
glc6,0.5%,None,72,GLN,M4,0.0010183418700297762,3.6456449154509174e-4
glc6,0.5%,None,72,GLN,M5,0.0013279518718700496,4.898237413524279e-5
lac3,21%,None,24,GLN,M0,0.9969059897572718,0.001014894098429493
lac3,21%,None,24,GLN,M1,0.002172454049523766,4.686531548570367e-4
lac3,21%,None,24,GLN,M2,-3.614007241618348e-20,3.614007241618348e-20
lac3,21%,None,24,GLN,M3,6.840571926727664e-4,1.7744131716434866e-4
lac3,21%,None,24,GLN,M4,4.842068844113223e-4,5.499760515953713e-5
lac3,21%,None,24,GLN,M5,3.2771147534610835e-4,8.455026093401187e-5
lac3,21%,None,48,GLN,M0,0.9966952111142313,5.711766645064894e-4
lac3,21%,None,48,GLN,M1,0.0023103031069517162,7.665783202764898e-5
lac3,21%,None,48,GLN,M2,-1.807003620809174e-20,1.807003620809174e-20
lac3,21%,None,48,GLN,M3,6.657978457114401e-4,1.616637878663568e-4
lac3,21%,None,48,GLN,M4,8.043764645497094e-4,1.996612835588533e-5
lac3,21%,None,48,GLN,M5,4.0813388468871376e-4,1.4817000420512555e-4
lac3,21%,None,72,GLN,M0,0.9995062534554106,2.5656326726945355e-4
lac3,21%,None,72,GLN,M1,0.0013469653166908308,1.0573317981159252e-4
lac3,21%,None,72,GLN,M2,-5.0867417689213615e-28,1.6821169561464084e-28
lac3,21%,None,72,GLN,M3,2.3182823100182547e-4,5.9571925644968975e-6
lac3,21%,None,72,GLN,M4,3.3630735557257756e-4,2.281958934729583e-6
lac3,21%,None,72,GLN,M5,2.163469787509459e-4,3.4989724200979485e-7
lac3,21%,DMSO,24,GLN,M0,0.999992137239067,7.862760933008417e-6
lac3,21%,DMSO,24,GLN,M1,0.0018702832941556577,1.5122301252091293e-4
lac3,21%,DMSO,24,GLN,M2,-1.5623260130411506e-24,1.5623260130411504e-24
lac3,21%,DMSO,24,GLN,M3,2.275860530445515e-5,2.275860530445515e-5
lac3,21%,DMSO,24,GLN,M4,2.5764718913081556e-4,2.607308816778925e-5
lac3,21%,DMSO,24,GLN,M5,9.899466472690702e-5,2.7186714795694534e-5
lac3,21%,DMSO,48,GLN,M0,0.9978357290435153,6.7383085120483e-4
lac3,21%,DMSO,48,GLN,M1,0.0018917331947472635,1.5038271764181236e-4
lac3,21%,DMSO,48,GLN,M2,0,4.1730961076032205e-20
lac3,21%,DMSO,48,GLN,M3,6.559553483803787e-4,4.144153172945498e-6
lac3,21%,DMSO,48,GLN,M4,5.8133576114984e-4,1.3560581654133424e-4
lac3,21%,DMSO,48,GLN,M5,1.93694384833234e-4,4.550382968518653e-5
lac3,21%,DMSO,72,GLN,M0,0.9999977578102269,2.242189773071779e-6
lac3,21%,DMSO,72,GLN,M1,0.0015287742029849673,2.9301157181483987e-4
lac3,21%,DMSO,72,GLN,M2,-1.6360306556836951e-24,8.346096266308852e-20
lac3,21%,DMSO,72,GLN,M3,7.846508575976794e-5,5.3571341852154044e-6
lac3,21%,DMSO,72,GLN,M4,2.834012992531883e-4,9.519861433848477e-6
lac3,21%,DMSO,72,GLN,M5,1.073512819427206e-4,6.953130248986332e-6
lac3,21%,BAY,24,GLN,M0,1,0
lac3,21%,BAY,24,GLN,M1,8.355478469223292e-4,6.143961561378036e-5
lac3,21%,BAY,24,GLN,M2,-3.824303426113141e-23,6.466214351419135e-24
lac3,21%,BAY,24,GLN,M3,-7.03455787353829e-26,7.034557873538289e-26
lac3,21%,BAY,24,GLN,M4,3.134569349342583e-5,7.298555877296258e-6
lac3,21%,BAY,24,GLN,M5,7.903191252088429e-5,2.9674380578365843e-5
lac3,21%,BAY,48,GLN,M0,1,0
lac3,21%,BAY,48,GLN,M1,0.0010118775096303186,4.668023819652051e-5
lac3,21%,BAY,48,GLN,M2,-9.798316053165214e-24,5.2520404588406476e-24
lac3,21%,BAY,48,GLN,M3,-4.517509052022935e-21,4.517509052022935e-21
lac3,21%,BAY,48,GLN,M4,2.549513852985112e-4,2.5336185435103524e-5
lac3,21%,BAY,48,GLN,M5,4.340416747117807e-4,6.817501919850793e-5
lac3,21%,BAY,72,GLN,M0,1,0
lac3,21%,BAY,72,GLN,M1,5.133241032168151e-4,1.565642452872752e-4
lac3,21%,BAY,72,GLN,M2,-1.710683918946114e-23,1.6507013251212702e-23
lac3,21%,BAY,72,GLN,M3,-4.517509052022935e-21,1.3552527156068804e-20
lac3,21%,BAY,72,GLN,M4,1.9708029526564595e-4,3.6051229555158435e-5
lac3,21%,BAY,72,GLN,M5,3.8414542635172065e-4,2.6540878897026172e-5
lac3,0.5%,None,24,GLN,M0,0.9999287541862789,7.124581372103256e-5
lac3,0.5%,None,24,GLN,M1,0.001577370335079931,4.360230317708415e-4
lac3,0.5%,None,24,GLN,M2,-7.016786993987374e-24,7.016786993987373e-24
lac3,0.5%,None,24,GLN,M3,1.7286308214070684e-5,1.7286308214070687e-5
lac3,0.5%,None,24,GLN,M4,2.9765124644858746e-4,6.50941699820772e-6
lac3,0.5%,None,24,GLN,M5,5.036622782123073e-4,8.462786953413369e-5
lac3,0.5%,None,48,GLN,M0,0.9998942773043864,1.0572269561354153e-4
lac3,0.5%,None,48,GLN,M1,0.0017614315265083555,3.950431725463596e-5
lac3,0.5%,None,48,GLN,M2,-1.3137421144331291e-27,1.3137421144331291e-27
lac3,0.5%,None,48,GLN,M3,6.740877097749631e-5,4.1255533341630473e-5
lac3,0.5%,None,48,GLN,M4,3.496384831137057e-4,4.0943049289888676e-5
lac3,0.5%,None,48,GLN,M5,4.5629888058986806e-4,7.495105242308044e-5
lac3,0.5%,None,72,GLN,M0,1,0
lac3,0.5%,None,72,GLN,M1,0.0016382956071129523,2.623348518052898e-4
lac3,0.5%,None,72,GLN,M2,-2.3678513813376045e-23,1.3932410952892695e-23
lac3,0.5%,None,72,GLN,M3,2.5979353543865533e-5,2.5979353543865522e-5
lac3,0.5%,None,72,GLN,M4,2.2533995987306956e-4,5.534975785049925e-5
lac3,0.5%,None,72,GLN,M5,3.4351484610859676e-4,1.6198588336909197e-4
q5,21%,None,24,GLN,M0,0.0072075379756352245,2.582991253115123e-4
q5,21%,None,24,GLN,M1,4.4223642811143686e-4,2.3821445811451165e-5
q5,21%,None,24,GLN,M2,3.129118573550113e-4,1.6829210826004198e-5
q5,21%,None,24,GLN,M3,0.003430134757611394,1.6316092113293496e-4
q5,21%,None,24,GLN,M4,0.026443315020348055,1.0382793943172368e-4
q5,21%,None,24,GLN,M5,0.962244910424167,4.7068113439925044e-4
q5,21%,None,48,GLN,M0,0.006041463075197008,5.4497090034831455e-5
q5,21%,None,48,GLN,M1,7.881171004316776e-4,5.507717479292372e-5
q5,21%,None,48,GLN,M2,6.244050975467562e-4,3.847014040824534e-5
q5,21%,None,48,GLN,M3,0.004509157514576296,1.7565089177050029e-4
q5,21%,None,48,GLN,M4,0.026421234395688102,2.2038435317873194e-5
q5,21%,None,48,GLN,M5,0.961693348213283,2.775068995836754e-4
q5,21%,None,72,GLN,M0,0.006243849087204769,4.550968914437442e-4
q5,21%,None,72,GLN,M1,8.014156734851387e-4,6.221961729279034e-5
q5,21%,None,72,GLN,M2,7.868413681402743e-4,7.515174079882181e-5
q5,21%,None,72,GLN,M3,0.005161862470703742,2.3361185682218378e-4
q5,21%,None,72,GLN,M4,0.026416653425219223,7.949528674309671e-5
q5,21%,None,72,GLN,M5,0.9597581861561539,4.6907926138912406e-4
q5,21%,DMSO,24,GLN,M0,0.007507857859490463,9.315358849859397e-4
q5,21%,DMSO,24,GLN,M1,1.765815867396778e-4,7.976016334996407e-5
q5,21%,DMSO,24,GLN,M2,1.272072871138713e-4,8.285763500796824e-5
q5,21%,DMSO,24,GLN,M3,0.0018939764732569173,7.921981213166649e-4
q5,21%,DMSO,24,GLN,M4,0.026650163086574745,3.534297107651782e-4
q5,21%,DMSO,24,GLN,M5,0.9636461241567277,3.2823922617319923e-4
q5,21%,DMSO,48,GLN,M0,0.007940072099848029,0.0019575660528150613
q5,21%,DMSO,48,GLN,M1,5.39795119630218e-4,1.3813826274296159e-5
q5,21%,DMSO,48,GLN,M2,3.72082915772307e-4,7.238132344342367e-6
q5,21%,DMSO,48,GLN,M3,0.003397532368453378,9.220269943834947e-5
q5,21%,DMSO,48,GLN,M4,0.026313000760388942,5.8222981371388795e-5
q5,21%,DMSO,48,GLN,M5,0.9614375167359072,0.0017860884133866772
q5,21%,DMSO,72,GLN,M0,0.008842882264160887,0.001999628432097046
q5,21%,DMSO,72,GLN,M1,7.090921722567188e-4,1.1965589659739286e-5
q5,21%,DMSO,72,GLN,M2,6.573950518713656e-4,1.0788314393559383e-5
q5,21%,DMSO,72,GLN,M3,0.004321052283476356,1.82160946554954e-5
q5,21%,DMSO,72,GLN,M4,0.02640276609538935,7.351033692575872e-5
q5,21%,DMSO,72,GLN,M5,0.9590668121328454,0.0019431569145605951
q5,21%,BAY,24,GLN,M0,0.005958513607031851,9.56871871174044e-4
q5,21%,BAY,24,GLN,M1,9.22066578705276e-22,1.4807376985285888e-22
q5,21%,BAY,24,GLN,M2,0,0
q5,21%,BAY,24,GLN,M3,5.126705663070594e-4,1.9826120985459413e-5
q5,21%,BAY,24,GLN,M4,0.02651239661532713,1.245811363008251e-4
q5,21%,BAY,24,GLN,M5,0.9672033551985049,0.0010669959569864496
q5,21%,BAY,48,GLN,M0,0.007511454867814573,0.001345445593252665
q5,21%,BAY,48,GLN,M1,5.6395976155046346e-21,4.693300939225002e-21
q5,21%,BAY,48,GLN,M2,0,0
q5,21%,BAY,48,GLN,M3,5.5606105529151e-4,1.2592213237191972e-5
q5,21%,BAY,48,GLN,M4,0.026473350774033226,1.624654338397459e-4
q5,21%,BAY,48,GLN,M5,0.9656686354578599,0.001171189152773977
q5,21%,BAY,72,GLN,M0,0.007086323062971789,0.0018897698991143664
q5,21%,BAY,72,GLN,M1,5.5137281728693934e-21,4.309920442421324e-21
