tracer,oxygen,treatment,time,metabolite,isotope,mean,se
lac3,0.5%,None,24,CIT,M2,0.2043900188914423,0.027806774071400985
lac3,0.5%,None,24,CIT,M3,0.03244309243325956,0.005442685246150593
lac3,0.5%,None,24,CIT,M4,0.009198770413881457,0.0013840617759468832
lac3,0.5%,None,24,CIT,M5,0.033734214512156024,0.005372089924192833
lac3,0.5%,None,24,CIT,M6,7.744044686660618e-5,4.8683551865956065e-5
lac3,0.5%,None,36,CIT,M0,0.7573042176304936,0.054991145450497804
lac3,0.5%,None,36,CIT,M1,0.005782121726455923,5.460806308609105e-4
lac3,0.5%,None,36,CIT,M2,0.16047583742621982,0.060486064836335174
lac3,0.5%,None,36,CIT,M3,0.020994331819578896,0.008439274605665471
lac3,0.5%,None,36,CIT,M4,0.006353732152772101,0.0011168981363017057
lac3,0.5%,None,36,CIT,M5,0.028834697711519818,0.005988119288011622
lac3,0.5%,None,36,CIT,M6,0,0
lac3,0.5%,None,48,CIT,M0,0.8279333290533554,0.021979420181680153
lac3,0.5%,None,48,CIT,M1,0.0050717017777708135,0.0013287145145336346
lac3,0.5%,None,48,CIT,M2,0.15970346909169494,0.07439852520897443
lac3,0.5%,None,48,CIT,M3,0.022943873902369384,0.004100314199767365
lac3,0.5%,None,48,CIT,M4,0.015650413388701122,0.007893676693706058
lac3,0.5%,None,48,CIT,M5,0.06004348383631126,0.024607590399806922
lac3,0.5%,None,48,CIT,M6,-9.015731675846074e-21,9.015731675846074e-21
q5,21%,None,12,CIT,M0,0.5787117679245364,0.05660852169059246
q5,21%,None,12,CIT,M1,0.007476087673535832,8.238072184740418e-4
q5,21%,None,12,CIT,M2,0.030482988588724523,0.005911033325564337
q5,21%,None,12,CIT,M3,0.04844011842987506,0.00297709300271439
q5,21%,None,12,CIT,M4,0.20074137894304575,0.07411127584699714
q5,21%,None,12,CIT,M5,0.06033156098628542,0.020713719565750355
q5,21%,None,12,CIT,M6,0,0
q5,21%,None,24,CIT,M0,0.5148104659090478,0.037519339371335454
q5,21%,None,24,CIT,M1,0.010455923215257205,5.237526004881817e-4
q5,21%,None,24,CIT,M2,0.04124261211628846,0.005848704231550172
q5,21%,None,24,CIT,M3,0.05329963374612353,0.00170695172843727
q5,21%,None,24,CIT,M4,0.309326389652152,0.03490903667419163
q5,21%,None,24,CIT,M5,0.07467061858768201,0.008207460497154203
q5,21%,None,24,CIT,M6,0,0
q5,21%,None,36,CIT,M0,0.556062573214823,0.06181451511697108
q5,21%,None,36,CIT,M1,0.011526310207341987,4.591065988856771e-4
q5,21%,None,36,CIT,M2,0.045470323245768926,0.006853559193263224
q5,21%,None,36,CIT,M3,0.0559074733762805,0.0028216383630774145
q5,21%,None,36,CIT,M4,0.30852185464840853,0.03792255004743658
q5,21%,None,36,CIT,M5,0.07912245777055756,0.008886691847367807
q5,21%,None,36,CIT,M6,0,0
q5,21%,None,48,CIT,M0,0.5629528986586386,0.059683462594797246
q5,21%,None,48,CIT,M1,0.010483432548772889,0.0016036808475520827
q5,21%,None,48,CIT,M2,0.045048166917377966,0.009589182843786985
q5,21%,None,48,CIT,M3,0.057539686883257175,0.005999561530428937
q5,21%,None,48,CIT,M4,0.2809826956953382,0.0392452594957306
q5,21%,None,48,CIT,M5,0.08779858892294082,0.013980592232939909
q5,21%,None,48,CIT,M6,0,0
q5,0.5%,None,12,CIT,M0,0.7830926134834623,0.050063303054070606
q5,0.5%,None,12,CIT,M1,0.0032935232861294956,7.853150489255729e-4
q5,0.5%,None,12,CIT,M2,0.00574702802491864,0.0029849892718988684
q5,0.5%,None,12,CIT,M3,0.03958543768338219,0.005647007314386711
q5,0.5%,None,12,CIT,M4,0.07067238606541842,0.026305054833610498
q5,0.5%,None,12,CIT,M5,0.11818573393379957,0.010499033973423982
q5,0.5%,None,12,CIT,M6,0,0
q5,0.5%,None,24,CIT,M0,0.7590166063511115,0.03651630108329978
q5,0.5%,None,24,CIT,M1,0.002450878324225207,1.1727133673706818e-4
q5,0.5%,None,24,CIT,M2,0.006167170801960019,0.0040941458551544616
q5,0.5%,None,24,CIT,M3,0.0486792094891777,0.005506261063868047
q5,0.5%,None,24,CIT,M4,0.048593877967972814,0.01655019794052735
q5,0.5%,None,24,CIT,M5,0.15302120686092632,0.014931504902246508
q5,0.5%,None,24,CIT,M6,0,0
q5,0.5%,None,36,CIT,M0,0.7431365380941881,0.05171080304459684
q5,0.5%,None,36,CIT,M1,0.0026163637770601884,3.9838758864250127e-4
q5,0.5%,None,36,CIT,M2,0.006126780773630971,0.0032001695848164237
q5,0.5%,None,36,CIT,M3,0.053375052727824245,0.008138219155422245
q5,0.5%,None,36,CIT,M4,0.04145915098150543,0.015551439854410008
q5,0.5%,None,36,CIT,M5,0.18244111479749356,0.026731857787260397
q5,0.5%,None,36,CIT,M6,0,0
q5,0.5%,None,48,CIT,M0,0.7185391756611459,0.0918633677791889
q5,0.5%,None,48,CIT,M1,0.002512571628463257,9.228340902507394e-4
q5,0.5%,None,48,CIT,M2,0.03473181524639902,0.02327167581423312
q5,0.5%,None,48,CIT,M3,0.03343124996641569,0.020708189897594778
q5,0.5%,None,48,CIT,M4,0.03062909839349944,0.01259270182017187
q5,0.5%,None,48,CIT,M5,0.052943851596629093,0.052006419806331125
q5,0.5%,None,48,CIT,M6,0,0
glc2,21%,None,12,FBP,M0,0.10299110937113796,0.019905348349572166
glc2,21%,None,12,FBP,M1,-8.065434154873373e-23,1.0761563675185768e-23
glc2,21%,None,12,FBP,M2,0.8535217414914782,0.02836757425094268
glc2,21%,None,12,FBP,M3,-8.087881346868135e-19,7.475301075783833e-19
glc2,21%,None,12,FBP,M4,0.08358756299767985,0.010162215234560243
glc2,21%,None,12,FBP,M5,0.03200267601377689,0.030380488127067142
glc2,21%,None,12,FBP,M6,2.2295646105155702e-23,2.2295646105155705e-23
glc2,21%,None,24,FBP,M0,0.15483076288098926,0.01432860130957179
glc2,21%,None,24,FBP,M1,-5.7823582604818875e-19,1.1497318695058509e-22
glc2,21%,None,24,FBP,M2,0.812081469929896,0.018112294348120513
glc2,21%,None,24,FBP,M3,7.722040228992343e-19,7.5434593450808855e-19
glc2,21%,None,24,FBP,M4,0.09881005906914045,0.002354660413109332
glc2,21%,None,24,FBP,M5,0.009488932601436422,0.009488932601436422
glc2,21%,None,24,FBP,M6,0,0
glc2,21%,None,36,FBP,M0,0.11080747489974573,0.016611041450811697
glc2,21%,None,36,FBP,M1,-4.4540389915302163e-23,6.764280821636198e-23
glc2,21%,None,36,FBP,M2,0.8160913321491255,0.0358750679747966
glc2,21%,None,36,FBP,M3,1.2151153016034367e-20,6.164980104517806e-21
glc2,21%,None,36,FBP,M4,0.09848201832804916,0.008134075611624674
glc2,21%,None,36,FBP,M5,0.037451908939985304,0.021848760220493132
glc2,21%,None,36,FBP,M6,6.937669682386707e-24,6.937669682386707e-24
glc2,21%,None,48,FBP,M0,0.16158605068931078,0.00677114363308807
glc2,21%,None,48,FBP,M1,3.854139199543689e-19,6.949800495332615e-19
glc2,21%,None,48,FBP,M2,0.7251188355919531,0.014708506475113129
glc2,21%,None,48,FBP,M3,8.66324520243509e-5,8.663245202435147e-5
glc2,21%,None,48,FBP,M4,0.10785168588833176,0.018342589215801196
glc2,21%,None,48,FBP,M5,0.03770631498614653,0.03770631498614653
glc2,21%,None,48,FBP,M6,0,0
glc2,0.5%,None,12,FBP,M0,0.11112642546027213,0.0017745361373412286
glc2,0.5%,None,12,FBP,M1,-1.9281515362926915e-19,1.9276929155636314e-19
glc2,0.5%,None,12,FBP,M2,0.8150804371375739,0.04204138113974085
glc2,0.5%,None,12,FBP,M3,7.131940352239681e-21,5.675064659384979e-21
glc2,0.5%,None,12,FBP,M4,0.10124108412580171,8.548608455179093e-4
glc2,0.5%,None,12,FBP,M5,0.010691001682997907,0.010691001682997907
glc2,0.5%,None,12,FBP,M6,0,0
glc2,0.5%,None,24,FBP,M0,0.1071538139309923,0.007208194314965447
glc2,0.5%,None,24,FBP,M1,-5.0265195764379544e-23,3.338124028765636e-19
glc2,0.5%,None,24,FBP,M2,0.8103049818532855,0.05256703645176653
glc2,0.5%,None,24,FBP,M3,8.829527408580957e-19,5.559964934655452e-19
glc2,0.5%,None,24,FBP,M4,0.10481629246987467,0.004150465417699791
glc2,0.5%,None,24,FBP,M5,0.007984128017024845,0.007984128017024845
glc2,0.5%,None,24,FBP,M6,0,0
glc2,0.5%,None,36,FBP,M0,0.1254903662667897,0.004364588900643319
glc2,0.5%,None,36,FBP,M1,1.9271289730685171e-19,1.9272962056202065e-19
glc2,0.5%,None,36,FBP,M2,0.79126505755921,0.012032413570270703
glc2,0.5%,None,36,FBP,M3,-5.669534861730661e-19,7.482661359071197e-19
glc2,0.5%,None,36,FBP,M4,0.12121713487562345,8.586798004284514e-4
glc2,0.5%,None,36,FBP,M5,5.585239535911377e-4,5.585239535911377e-4
glc2,0.5%,None,36,FBP,M6,0,0
glc2,0.5%,None,48,FBP,M0,0.14161657259390992,0.005447968029554825
glc2,0.5%,None,48,FBP,M1,3.15188317587753e-19,3.938224260886744e-19
glc2,0.5%,None,48,FBP,M2,0.7827514220207256,0.010482026112937618
glc2,0.5%,None,48,FBP,M3,-3.676607216865646e-19,3.882503756934653e-19
glc2,0.5%,None,48,FBP,M4,0.11558701738038998,0.01328655756453202
glc2,0.5%,None,48,FBP,M5,4.4303932311631826e-4,3.6815976179554983e-4
glc2,0.5%,None,48,FBP,M6,-3.5545186867423877e-20,2.3584136820661925e-20
glc6,21%,None,12,FBP,M0,0.012209864841163718,0.0031410504835112088
glc6,21%,None,12,FBP,M1,-6.254740111091969e-21,4.014805230654375e-21
glc6,21%,None,12,FBP,M2,0,0
glc6,21%,None,12,FBP,M3,0.04070705371119194,0.0034976017397284407
glc6,21%,None,12,FBP,M4,-6.294457136690206e-25,2.513840509259167e-25
glc6,21%,None,12,FBP,M5,0.11842078040658613,0.04694138423717643
glc6,21%,None,12,FBP,M6,0.8401068074833569,0.04387910429923981
glc6,21%,None,24,FBP,M0,0.009324197940772834,0.0019333866897281397
glc6,21%,None,24,FBP,M1,-1.75718330381024e-21,2.749708553383936e-21
glc6,21%,None,24,FBP,M2,-1.2046637890942452e-20,1.2046717262628e-20
glc6,21%,None,24,FBP,M3,0.029613453437370565,0.003489740952093259
glc6,21%,None,24,FBP,M4,-2.4093485109172282e-20,4.8186851060097776e-20
glc6,21%,None,24,FBP,M5,0.11212127949832855,0.046420579186692616
glc6,21%,None,24,FBP,M6,0.8547585279248477,0.044835710678307356
glc6,21%,None,36,FBP,M0,0.01265456215205312,0.0032543483006849164
glc6,21%,None,36,FBP,M1,9.868274575826478e-21,7.486149707116246e-21
glc6,21%,None,36,FBP,M2,-5.329827428736484e-21,4.7037718488069406e-21
glc6,21%,None,36,FBP,M3,0.012189394104084475,0.00532002189876557
glc6,21%,None,36,FBP,M4,-1.20465056710017e-20,3.187244483201931e-20
glc6,21%,None,36,FBP,M5,0.07122255862182236,0.03200327428124314
glc6,21%,None,36,FBP,M6,0.9105937969592078,0.02478178367133121
glc6,21%,None,48,FBP,M0,0.019509501814825126,0.0011271426354404679
glc6,21%,None,48,FBP,M1,4.4971767370118334e-21,1.967692168786763e-21
glc6,21%,None,48,FBP,M2,-1.0378777499027577e-22,2.4595767944187444e-22
glc6,21%,None,48,FBP,M3,0.012403376626313542,0.004626242426418301
glc6,21%,None,48,FBP,M4,1.936063888008222e-25,1.2923942288871249e-25
glc6,21%,None,48,FBP,M5,0.05045569890945731,0.007187659908344342
glc6,21%,None,48,FBP,M6,0.9232379380102467,0.0034176833856656634
glc6,0.5%,None,12,FBP,M0,0.00237407931390105,6.217163982457737e-4
glc6,0.5%,None,12,FBP,M1,-2.4305947719782343e-21,9.983339462268272e-22
glc6,0.5%,None,12,FBP,M2,1.054536528805627e-4,1.0545365288056272e-4
glc6,0.5%,None,12,FBP,M3,0.03627123433447636,0.003998120566301869
glc6,0.5%,None,12,FBP,M4,-1.5994446524875436e-25,5.33159598303707e-26
glc6,0.5%,None,12,FBP,M5,0.08716251821248933,0.022050406351621494
glc6,0.5%,None,12,FBP,M6,0.903925102029095,0.013603999620862306
glc6,0.5%,None,24,FBP,M0,0.003968284805586925,0.0010603617382654745
glc6,0.5%,None,24,FBP,M1,-1.8739652313758043e-21,1.6581991813948992e-21
glc6,0.5%,None,24,FBP,M2,-3.388083973392541e-21,2.842222783892153e-21
glc6,0.5%,None,24,FBP,M3,0.028251027959901122,0.004553002046995445
glc6,0.5%,None,24,FBP,M4,-2.3353433094807666e-25,9.968563763477325e-26
glc6,0.5%,None,24,FBP,M5,0.06111118855427377,0.011857734978948093
glc6,0.5%,None,24,FBP,M6,0.9202006325718862,0.0056588230999931105
glc6,0.5%,None,36,FBP,M0,0.0029750036048199393,6.672123691448321e-4
glc6,0.5%,None,36,FBP,M1,-2.6799821070536804e-21,5.657412397056673e-22
glc6,0.5%,None,36,FBP,M2,1.815603164365528e-4,1.815603164365528e-4
glc6,0.5%,None,36,FBP,M3,0.020009479806487467,0.006887908150287217
glc6,0.5%,None,36,FBP,M4,-2.4204265408271842e-25,5.15741636504535e-26
glc6,0.5%,None,36,FBP,M5,0.0863989110788122,0.023130948250757625
glc6,0.5%,None,36,FBP,M6,0.9146394152608576,0.012490102787783914
glc6,0.5%,None,48,FBP,M0,0.002074717305149423,0.0010373760315069587
glc6,0.5%,None,48,FBP,M1,-8.270352276311154e-21,6.928307931021087e-21
glc6,0.5%,None,48,FBP,M2,-3.7935377465668886e-19,3.8161485477961088e-19
glc6,0.5%,None,48,FBP,M3,0.02110098599346316,0.00714994531908783
glc6,0.5%,None,48,FBP,M4,1.1119406730066663e-20,1.2536060830987135e-20
glc6,0.5%,None,48,FBP,M5,0.04296224596052642,0.006691466057965232
glc6,0.5%,None,48,FBP,M6,0.8572689216707058,0.07128349349906349
lac3,21%,None,12,FBP,M0,0.9971670203311498,0.002832979668850211
lac3,21%,None,12,FBP,M1,3.5881363146213385e-19,4.843100517970465e-19
lac3,21%,None,12,FBP,M2,-7.219060440225933e-21,6.6176603858834355e-21
lac3,21%,None,12,FBP,M3,0.012013239128295125,0.005324515924266592
lac3,21%,None,12,FBP,M4,-3.69213660173887e-22,1.631341522869357e-22
lac3,21%,None,12,FBP,M5,0.0289470216527598,0.016031461662673722
lac3,21%,None,12,FBP,M6,-1.5348370846014906e-21,1.5348370846014906e-21
lac3,21%,None,24,FBP,M0,1,0
lac3,21%,None,24,FBP,M1,-1.797535807169301e-18,7.261695688317072e-19
lac3,21%,None,24,FBP,M2,-5.934905741135812e-19,3.423122088006394e-19
lac3,21%,None,24,FBP,M3,0.018336378017263084,0.007176532912649982
lac3,21%,None,24,FBP,M4,-5.995543255596043e-22,4.1748657738253594e-22
lac3,21%,None,24,FBP,M5,0.006040258400645433,0.00491500357337857
lac3,21%,None,24,FBP,M6,-9.75352589791603e-22,9.75352589791603e-22
lac3,21%,None,36,FBP,M0,1,0
lac3,21%,None,36,FBP,M1,7.896116300694957e-19,3.193746982806908e-19
lac3,21%,None,36,FBP,M2,-8.88229377976015e-19,5.622150710289552e-19
lac3,21%,None,36,FBP,M3,0.01457245693522386,0.006353022130258345
lac3,21%,None,36,FBP,M4,5.3744440905194534e-21,6.175823598371116e-21
lac3,21%,None,36,FBP,M5,-7.684608571306261e-22,3.8498656146218693e-22
lac3,21%,None,36,FBP,M6,0,0
lac3,21%,None,48,FBP,M0,1,0
lac3,21%,None,48,FBP,M1,8.469418886721854e-19,1.1071970121039477e-18
lac3,21%,None,48,FBP,M2,-3.9386954421547876e-19,3.8393245084648063e-19
lac3,21%,None,48,FBP,M3,0.023326571975398135,0.003002633750528809
lac3,21%,None,48,FBP,M4,-1.0286944557141351e-21,5.400111503352343e-22
lac3,21%,None,48,FBP,M5,0.0037168097773035923,0.003716809777303592
lac3,21%,None,48,FBP,M6,0,0
lac3,0.5%,None,12,FBP,M0,1,0
lac3,0.5%,None,12,FBP,M1,8.046976024624693e-19,3.4004102512100627e-19
lac3,0.5%,None,12,FBP,M2,-5.920005842961516e-19,3.2816857070610934e-19
lac3,0.5%,None,12,FBP,M3,0.020629634510746744,0.003108570178503386
lac3,0.5%,None,12,FBP,M4,-5.155467166332186e-22,2.3427855444406204e-22
lac3,0.5%,None,12,FBP,M5,0.004538897417181161,0.0041339529938891565
lac3,0.5%,None,12,FBP,M6,-1.5735440141331586e-21,1.5735440141331588e-21
lac3,0.5%,None,24,FBP,M0,1,0
lac3,0.5%,None,24,FBP,M1,2.706811077834996e-19,3.4286698501386536e-20
lac3,0.5%,None,24,FBP,M2,3.8533785496330407e-19,3.8353597448798017e-19
lac3,0.5%,None,24,FBP,M3,0.027691258555166246,0.002158132143470707
lac3,0.5%,None,24,FBP,M4,-1.3431290205362395e-21,1.804583282556379e-22
lac3,0.5%,None,24,FBP,M5,0.01007231780494408,0.005757595557846375
lac3,0.5%,None,24,FBP,M6,-9.776659555878598e-22,9.776659555878598e-22
lac3,0.5%,None,36,FBP,M0,1,0
lac3,0.5%,None,36,FBP,M1,8.123555650989436e-19,3.260834449138831e-19
lac3,0.5%,None,36,FBP,M2,2.476851853233482e-21,4.739699006689216e-19
lac3,0.5%,None,36,FBP,M3,0.03218552888745257,0.002672334244604454
lac3,0.5%,None,36,FBP,M4,-1.3402899616772128e-21,3.6034914829446545e-22
lac3,0.5%,None,36,FBP,M5,0.001209134574819517,0.0012091345748195172
lac3,0.5%,None,36,FBP,M6,0,0
lac3,0.5%,None,48,FBP,M0,1,0
lac3,0.5%,None,48,FBP,M1,2.0794833724475733e-19,4.646810957037216e-19
lac3,0.5%,None,48,FBP,M2,1.250810917667947e-22,1.1432147336858692e-21
lac3,0.5%,None,48,FBP,M3,0.03581075368565816,0.0025718585325890148
lac3,0.5%,None,48,FBP,M4,-1.4981089565593063e-21,7.541767432340438e-22
lac3,0.5%,None,48,FBP,M5,7.841497251711702e-4,7.841497251711702e-4
lac3,0.5%,None,48,FBP,M6,0,0
q5,21%,None,12,FBP,M0,0.9790732207692966,0.0120895639118604
q5,21%,None,12,FBP,M1,1.027128044989065e-18,2.1044763389604472e-19
q5,21%,None,12,FBP,M2,-1.2294401851714876e-18,4.666254211278246e-19
q5,21%,None,12,FBP,M3,6.668072137362342e-21,2.318774975478712e-21
q5,21%,None,12,FBP,M4,-5.306050889128381e-40,3.187814018243012e-40
q5,21%,None,12,FBP,M5,0.03747527786156426,0.02256809869763854
q5,21%,None,12,FBP,M6,4.1925204458111144e-20,4.1925204458111144e-20
q5,21%,None,24,FBP,M0,1,0
q5,21%,None,24,FBP,M1,9.062970093721558e-19,2.446930298425994e-19
q5,21%,None,24,FBP,M2,-1.2184500064202135e-18,4.66362328336193e-19
q5,21%,None,24,FBP,M3,4.9226438773495255e-21,4.064203235491527e-21
q5,21%,None,24,FBP,M4,2.040788803510916e-40,2.2725262344501194e-40
q5,21%,None,24,FBP,M5,0.009587482598114849,0.009587482598114849
q5,21%,None,24,FBP,M6,-1.7352965245195275e-20,1.7352965245195278e-20
q5,21%,None,36,FBP,M0,1,0
q5,21%,None,36,FBP,M1,3.237146190685671e-18,9.418985015489335e-19
q5,21%,None,36,FBP,M2,-5.48714716591885e-20,1.983332299961516e-24
q5,21%,None,36,FBP,M3,8.607855158351288e-21,3.789919544897675e-22
q5,21%,None,36,FBP,M4,4.081577607021831e-41,3.2652620856174655e-40
q5,21%,None,36,FBP,M5,0.004498892875838048,0.004498892875838048
q5,21%,None,36,FBP,M6,4.206387565145808e-20,4.206387565145808e-20
q5,21%,None,48,FBP,M0,1,0
q5,21%,None,48,FBP,M1,1.1623564501620935e-18,1.3429294043069297e-19
q5,21%,None,48,FBP,M2,-3.796249018726787e-20,9.389277802986967e-21
q5,21%,None,48,FBP,M3,-4.0583822606468895e-21,1.3045229373487944e-20
q5,21%,None,48,FBP,M4,0,1.0432740269008051e-20
q5,21%,None,48,FBP,M5,3.530362133117217e-23,1.2921529530148226e-38
q5,21%,None,48,FBP,M6,0,0
q5,0.5%,None,12,FBP,M0,1,0
q5,0.5%,None,12,FBP,M1,-7.260004230425665e-19,1.261484062377302e-18
q5,0.5%,None,12,FBP,M2,-6.555115947408121e-19,3.2143637051756907e-19
q5,0.5%,None,12,FBP,M3,6.368469214407025e-21,1.5413313264321879e-21
q5,0.5%,None,12,FBP,M4,3.6548658584746053e-25,2.110137787242283e-25
q5,0.5%,None,12,FBP,M5,0.0127166107613953,0.0077909255158558855
q5,0.5%,None,12,FBP,M6,2.0742783307277335e-4,2.0742783307277335e-4
q5,0.5%,None,24,FBP,M0,1,0
q5,0.5%,None,24,FBP,M1,1.0353965533121507e-18,2.0764434141136282e-19
q5,0.5%,None,24,FBP,M2,-1.2456924136081515e-18,3.433642110329095e-20
q5,0.5%,None,24,FBP,M3,8.135909304331797e-21,8.51078047112444e-22
q5,0.5%,None,24,FBP,M4,2.4365772389830664e-25,2.436577238983072e-25
q5,0.5%,None,24,FBP,M5,0.005588297061990449,0.005588297061990449
q5,0.5%,None,24,FBP,M6,3.1422831538152726e-4,3.1422831538152716e-4
q5,0.5%,None,36,FBP,M0,1,0
q5,0.5%,None,36,FBP,M1,8.42149402366667e-19,3.4730402840402875e-19
q5,0.5%,None,36,FBP,M2,-6.380263583255229e-19,3.3122874078798664e-19
q5,0.5%,None,36,FBP,M3,5.673009719287794e-21,1.258510141785875e-21
q5,0.5%,None,36,FBP,M4,-3.668420054449354e-23,2.2327632397933684e-23
q5,0.5%,None,36,FBP,M5,0.004318348921984923,0.004318348921984923
q5,0.5%,None,36,FBP,M6,1.4769114458806614e-4,1.4769114458806614e-4
q5,0.5%,None,48,FBP,M0,0.8888888888888888,0.11111111111111112
q5,0.5%,None,48,FBP,M1,5.513140516420726e-19,2.1002109734832965e-19
q5,0.5%,None,48,FBP,M2,-4.471424922784629e-19,3.628872939006107e-19
q5,0.5%,None,48,FBP,M3,3.993624934576827e-21,2.642284890168478e-21
q5,0.5%,None,48,FBP,M4,-6.0233454026972465e-21,6.023345402697247e-21
q5,0.5%,None,48,FBP,M5,0.026283509575825273,0.026283509575825276
q5,0.5%,None,48,FBP,M6,0,0
glc2,21%,None,12,GLN,M0,1,0
glc2,21%,None,12,GLN,M1,0.0010964532817189052,5.5565753332306035e-5
glc2,21%,None,12,GLN,M2,1.603265182667357e-19,9.34865513714061e-20
glc2,21%,None,12,GLN,M3,4.451186813871026e-25,1.0276991008817148e-25
glc2,21%,None,12,GLN,M4,2.3110059875151474e-29,2.311005987515147e-29
glc2,21%,None,12,GLN,M5,2.281415078860784e-5,5.513636882779089e-6
glc2,21%,None,24,GLN,M0,1,0
glc2,21%,None,24,GLN,M1,0.0012376085843650393,1.845119202162985e-4
glc2,21%,None,24,GLN,M2,-4.5421432387785337e-23,1.6010304523675637e-25
glc2,21%,None,24,GLN,M3,6.713657508563454e-23,6.650663105522004e-23
glc2,21%,None,24,GLN,M4,2.326657827938034e-29,2.3266578279380343e-29
glc2,21%,None,24,GLN,M5,3.871568707751154e-5,2.5207659940352136e-5
glc2,21%,None,36,GLN,M0,1,0
glc2,21%,None,36,GLN,M1,9.603761381354109e-4,1.1592776319964911e-4
glc2,21%,None,36,GLN,M2,-4.523197159395117e-23,1.0157935745619821e-25
glc2,21%,None,36,GLN,M3,6.283384347426985e-25,3.038957647716381e-27
glc2,21%,None,36,GLN,M4,0,0
glc2,21%,None,36,GLN,M5,2.2129320367788942e-5,6.2321495758312264e-06
glc2,21%,None,48,GLN,M0,1,0
glc2,21%,None,48,GLN,M1,0.0010755050210912629,4.762231999974315e-5
glc2,21%,None,48,GLN,M2,-4.53917076723328e-23,7.768533883054888e-26
glc2,21%,None,48,GLN,M3,2.7431980504337475e-25,2.035420905813318e-25
glc2,21%,None,48,GLN,M4,6.74232585528671e-29,3.892731408846318e-29
glc2,21%,None,48,GLN,M5,1.961337422944892e-5,7.895218723413313e-6
glc2,0.5%,None,12,GLN,M0,1,0
glc2,0.5%,None,12,GLN,M1,0.0011935550655498795,2.176571063909251e-4
glc2,0.5%,None,12,GLN,M2,-4.5240521622724216e-23,1.1169882008699216e-25
glc2,0.5%,None,12,GLN,M3,6.3542705542150775e-25,3.805911798915437e-27
glc2,0.5%,None,12,GLN,M4,0,0
glc2,0.5%,None,12,GLN,M5,1.9855295736554764e-5,4.256953431181989e-6
glc2,0.5%,None,24,GLN,M0,1,0
glc2,0.5%,None,24,GLN,M1,0.0012012244608981164,5.415185774169247e-5
glc2,0.5%,None,24,GLN,M2,-4.537010932899015e-23,3.4156608115224677e-26
glc2,0.5%,None,24,GLN,M3,6.295433405265837e-25,3.875674501171405e-27
glc2,0.5%,None,24,GLN,M4,0,0
glc2,0.5%,None,24,GLN,M5,4.740142570218183e-5,1.7245441436880466e-5
glc2,0.5%,None,36,GLN,M0,1,0
glc2,0.5%,None,36,GLN,M1,0.0010491403942047418,4.768252651906118e-5
glc2,0.5%,None,36,GLN,M2,-4.518972930900481e-23,6.027744971347406e-26
glc2,0.5%,None,36,GLN,M3,-6.022717835433689e-21,6.023347397476729e-21
glc2,0.5%,None,36,GLN,M4,2.2414092186497382e-29,2.2414092186497382e-29
glc2,0.5%,None,36,GLN,M5,1.4451473313629568e-5,1.685893116510202e-6
glc2,0.5%,None,48,GLN,M0,1,0
glc2,0.5%,None,48,GLN,M1,0.0011103625747850923,2.0529895991925232e-4
glc2,0.5%,None,48,GLN,M2,-3.047930295964891e-23,1.5240566206519598e-23
glc2,0.5%,None,48,GLN,M3,6.090504476167397e-21,5.9903602297691625e-21
glc2,0.5%,None,48,GLN,M4,0,0
glc2,0.5%,None,48,GLN,M5,4.877323585017215e-5,9.612852213021688e-6
glc6,21%,None,12,GLN,M0,1,0
glc6,21%,None,12,GLN,M1,0.001282138973017412,9.667514471841247e-5
glc6,21%,None,12,GLN,M2,-4.56721861782574e-23,1.379000118850724e-25
glc6,21%,None,12,GLN,M3,2.651549867020613e-25,1.9020200168807123e-25
glc6,21%,None,12,GLN,M4,5.09540027479612e-29,3.2211469607130243e-29
glc6,21%,None,12,GLN,M5,7.442633703013769e-6,3.98781914018971e-6
glc6,21%,None,24,GLN,M0,1,0
glc6,21%,None,24,GLN,M1,0.0010509588436911459,1.5950629084207318e-4
glc6,21%,None,24,GLN,M2,9.632815863297435e-20,9.63736007949436e-20
glc6,21%,None,24,GLN,M3,9.035642681674577e-21,5.216372781033492e-21
glc6,21%,None,24,GLN,M4,0,0
glc6,21%,None,24,GLN,M5,3.1532533678341965e-5,1.1113030582107747e-5
glc6,21%,None,36,GLN,M0,1,0
glc6,21%,None,36,GLN,M1,0.00116849868158359,3.0611471863894985e-4
glc6,21%,None,36,GLN,M2,-4.604033595890652e-23,4.1577993200574615e-25
glc6,21%,None,36,GLN,M3,4.797342669924365e-25,1.0708126151942837e-25
glc6,21%,None,36,GLN,M4,2.2479976180825663e-29,2.2479976180825663e-29
glc6,21%,None,36,GLN,M5,1.234645689875935e-5,5.659324095386046e-6
glc6,21%,None,48,GLN,M0,1,0
glc6,21%,None,48,GLN,M1,0.0011607121056224558,2.9739941039617224e-4
glc6,21%,None,48,GLN,M2,2.896264341098789e-19,1.666033142808864e-19
glc6,21%,None,48,GLN,M3,6.697779402998195e-23,6.65243498877011e-23
glc6,21%,None,48,GLN,M4,1.882295666133746e-22,1.8822953244474718e-22
glc6,21%,None,48,GLN,M5,1.6271382135386587e-5,4.289698566302852e-6
glc6,0.5%,None,12,GLN,M0,1,0
glc6,0.5%,None,12,GLN,M1,9.187620315878595e-4,2.032441129241202e-5
glc6,0.5%,None,12,GLN,M2,-4.5597810283046153e-23,3.3885398176684125e-25
glc6,0.5%,None,12,GLN,M3,6.056593901820392e-25,2.360593334599008e-26
